channel,coach,video_id,title,duration_min,views,in_catalog,transcribed,tagged,used_in_kb,difficulty,tags,champion_focus,summary,url
PerryJG,,P3eYyS_JY0g,DON'T FIGHT WITHOUT ULT❌l perryjg on twitch,,30000,,,,,,,,,https://www.youtube.com/watch?v=P3eYyS_JY0g
PerryJG,,tW1vpeTKr6U,DON'T FORGET THIS 👀 l perryjg on twitch,,10000,,,,,,,,,https://www.youtube.com/watch?v=tW1vpeTKr6U
PerryJG,,UnZkgeF5kSA,Don't Make This LOW ELO Mistakes,,13000,,,,,,,,,https://www.youtube.com/watch?v=UnZkgeF5kSA
PerryJG,,X5QW4niC-hg,DON'T MESS WITH THE BEAR ⚡️ l perryjg on twitch,,8000,,,,,,,,,https://www.youtube.com/watch?v=X5QW4niC-hg
PerryJG,,aw88CEEZih8,"Don't Overstay, Don't Bait Your Team - Challenger Bel'Veth Coaching",4,,,,,,,,,,https://www.youtube.com/watch?v=aw88CEEZih8
PerryJG,,dVvrxYc27cA,Don't play Tank Junglers in SoloQ.,33,,,,,,,,,,https://www.youtube.com/watch?v=dVvrxYc27cA
PerryJG,,WxRu_qVcCZw,DON'T POWERGANK ❌ l perryjg on twitch,,15000,,,,,,,,,https://www.youtube.com/watch?v=WxRu_qVcCZw
PerryJG,,wzTfj6ICzQI,DON'T SHOW YOURSELF ❌ l perryjg on twitch,,5800,,,,,,,,,https://www.youtube.com/watch?v=wzTfj6ICzQI
PerryJG,,EjjsZOQ2ygQ,DON'T SKIP NAVORI ❌ | perryjg on twitch,,130000,,,,,,,,,https://www.youtube.com/watch?v=EjjsZOQ2ygQ
PerryJG,,du3hSiCvX1s,DON'T TUNNEL ON DRAGONS! #league #leagueoflegends #riotgames #fyp #streamer #twitch,,994,,,,,,,,,https://www.youtube.com/watch?v=du3hSiCvX1s
PerryJG,,nv4PrJHCQ-o,DON'T WATCH YOUR TEAMMATES 😶 l perryjg on twitch,,27000,,,,,,,,,https://www.youtube.com/watch?v=nv4PrJHCQ-o
PerryJG,,5SNL2gdAIto,DROP THE EGO,,5600,,,,,,,,,https://www.youtube.com/watch?v=5SNL2gdAIto
PerryJG,,jpY3f3HZwek,DROP YOUR 45% WR FUN CHAMP l perryjg on twitch,,6700,,,,,,,,,https://www.youtube.com/watch?v=jpY3f3HZwek
PerryJG,,X1l_1Ymzf1Q,DSG LEGENDS TOURNAMENT,,3700,,,,,,,,,https://www.youtube.com/watch?v=X1l_1Ymzf1Q
PerryJG,,tsIgJxgXAZQ,Duo Queue is BACK,,14000,,,,,,,,,https://www.youtube.com/watch?v=tsIgJxgXAZQ
PerryJG,,5U5uweN_YrQ,E BEFORE POSESSION  l perryjg on twitch,,5600,,,,,,,,,https://www.youtube.com/watch?v=5U5uweN_YrQ
PerryJG,,ss5Lc7S0ZhE,EARLY GAME will be CHAOS,,32000,,,,,,,,,https://www.youtube.com/watch?v=ss5Lc7S0ZhE
PerryJG,,9hzzi7v5eOg,EARLY WARDS can be GAME WINNING,,38000,,,,,,,,,https://www.youtube.com/watch?v=9hzzi7v5eOg
PerryJG,,0qAbFR-oANE,EASIEST JUNGLERS TO CLIMB ! l perryjg on twitch,,55000,,,,,,,,,https://www.youtube.com/watch?v=0qAbFR-oANE
PerryJG,,jVuhssSsQVg,Easy gank when your music lines up | perryjg on #Twitch,,913,,,,,,,,,https://www.youtube.com/watch?v=jVuhssSsQVg
PerryJG,,higatvA0enM,Educational GODLIKE Xin Zhao Jungle VS SHEIDEN | Challenger Jungle Commentary,24,,,,,,,,,,https://www.youtube.com/watch?v=higatvA0enM
PerryJG,,9QuZ4-xfItE,Educational GOLD to MASTER on CRIT VIEGO GUIDE - How to Carry Games,99,,,,,,,,,,https://www.youtube.com/watch?v=9QuZ4-xfItE
PerryJG,,ZrFJaSFZ8xs,Educational GOLD to MASTERS BEL'VETH GUIDE - Time to BREAK the Fundamentals!,87,,,,,,,,,,https://www.youtube.com/watch?v=ZrFJaSFZ8xs
PerryJG,,1ankrI6Hsxc,Educational GOLD to MASTERS DIANA JUNGLE GUIDE - The Powerfarm Queen!,100,,,,,,,,,,https://www.youtube.com/watch?v=1ankrI6Hsxc
PerryJG,,eZwLqQ3uGTE,Educational GOLD to MASTERS GRAVES JUNGLE GUIDE - The One-Shot-gun King!,141,,,,,,,,,,https://www.youtube.com/watch?v=eZwLqQ3uGTE
PerryJG,,wXRQxcYRRQg,Educational GOLD to MASTERS HECARIM JUNGLE GUIDE - How to play a Jungle Hypercarry!,100,,,,,,,,,,https://www.youtube.com/watch?v=wXRQxcYRRQg
PerryJG,,ipaw9NyGno0,Educational GOLD to MASTERS TEEMO JUNGLE GUIDE - Patch 14.21's Rising Underdog!,97,,,,,,,,,,https://www.youtube.com/watch?v=ipaw9NyGno0
PerryJG,,rfPIzIzmEYU,Educational GOLD to MASTERS VIEGO JUNGLE GUIDE – The Ruined King,146,,,,,,,,,,https://www.youtube.com/watch?v=rfPIzIzmEYU
PerryJG,,V-dt2Rptf5s,Educational GOLD to MASTERS WUKONG GUIDE - The Monkey King of Jungle,142,,,,,,,,,,https://www.youtube.com/watch?v=V-dt2Rptf5s
PerryJG,,QhREAhpS1rM,EDUCATIONAL JUNGLING | S TIER Climbing Champs,381,,,,,,,,,,https://www.youtube.com/watch?v=QhREAhpS1rM
PerryJG,,CyNxBfYraUU,Educational LOW ELO GUIDE to XIN ZHAO  - How to POWERFARM on XIN ZHAO,91,,,,,,,,,,https://www.youtube.com/watch?v=CyNxBfYraUU
PerryJG,,7mwSqos5NWE,Educational LOW ELO to MASTERS on GWEN GUIDE - The Best AP Solo Carry!,83,,,,,,,,,,https://www.youtube.com/watch?v=7mwSqos5NWE
PerryJG,,u_Gw4i3pTa8,Educational UNRANKED to DIAMOND on KAYN GUIDE - How Former Rank 1 Kayn plays Jungle,126,,,,,,,,,,https://www.youtube.com/watch?v=u_Gw4i3pTa8
PerryJG,,OwsbWION4WI,Educational UNRANKED to DIAMOND on UDYR GUIDE - How To Master Udyr!,108,,,,,,,,,,https://www.youtube.com/watch?v=OwsbWION4WI
PerryJG,,KsTw1cqwhTg,Educational UNRANKED to DIAMOND on VIEGO GUIDE - How to Solo Carry Games,110,,,,,,,,,,https://www.youtube.com/watch?v=KsTw1cqwhTg
PerryJG,,l_mEznHnbXQ,Educational UNRANKED to MASTERS on KINDRED GUIDE - How to Master Kindred in Every Elo,86,,,,,,,,,,https://www.youtube.com/watch?v=l_mEznHnbXQ
PerryJG,,SgHAHKihgEM,Educational UNRANKED to MASTERS on SHYVANA GUIDE - Mastering AP Shyvana,88,,,,,,,,,,https://www.youtube.com/watch?v=SgHAHKihgEM
PerryJG,,d6cpQZbeZ0g,EGO RUINS YOU CLIMB | perryjg on twitch,,6500,,,,,,,,,https://www.youtube.com/watch?v=d6cpQZbeZ0g
PerryJG,,ZgDViB7HOFA,electrocute amumu goes hard #riot #gaming #game #gamer #leaguememes #leagueoflegends,,213,,,,,,,,,https://www.youtube.com/watch?v=ZgDViB7HOFA
PerryJG,,YBeHWQ_Li6I,Elevate Your Viego Jungle Gameplay | Diamond Coaching,83,,,,,,,,,,https://www.youtube.com/watch?v=YBeHWQ_Li6I
PerryJG,,yBgWUR5DpKw,Emerald Coaching | How To Fix Early Game,62,,,,,,,,,,https://www.youtube.com/watch?v=yBgWUR5DpKw
PerryJG,,qJGzsIiRRuc,EMPTY LANE THEORY 🧐 l perryjg on twitch,,11000,,,,,,,,,https://www.youtube.com/watch?v=qJGzsIiRRuc
PerryJG,,apExm4YVQoQ,Even HIGH ELO doesn't understand,,20000,,,,,,,,,https://www.youtube.com/watch?v=apExm4YVQoQ
PerryJG,,6WfsQprO11A,EVEN HIGH PING COULDN'T STOP ME - How to Carry with Nocturne,27,,,,,,,,,,https://www.youtube.com/watch?v=6WfsQprO11A
PerryJG,,Gsh-wtMl3N0,EVERY GAME IS WINNABLE. LET ME SHOW YOU HOW. - GM Gameplay,26,,,,,,,,,,https://www.youtube.com/watch?v=Gsh-wtMl3N0
PerryJG,,_Oc8S6R9Ujo,EVERY Jungle Player Needs To Do This NOW | DON'T BE A SHEEP!,2,,,,,,,,,,https://www.youtube.com/watch?v=_Oc8S6R9Ujo
PerryJG,,fy88yklcta8,Everyone Thinks Noonquiver Is So Much Faster. It's NOT,6,,,,,,,,,,https://www.youtube.com/watch?v=fy88yklcta8
PerryJG,,OLb2EyQaivI,EVERYTHING you NEED to know about Season 16...,49,,,,,,,,,,https://www.youtube.com/watch?v=OLb2EyQaivI
PerryJG,,n7gvQG9WHDU,EXPECT THE LOSS 👀 l perryjg on twitch,,4200,,,,,,,,,https://www.youtube.com/watch?v=n7gvQG9WHDU
PerryJG,,4WzMO8Zyvh0,Explaining Every Viego Mechanic WHILE IN GAME,19,,,,,,,,,,https://www.youtube.com/watch?v=4WzMO8Zyvh0
PerryJG,,0OZMVFt96uo,FACING AN LCS JUNGLER 👀 l perryjg on twitch,,9400,,,,,,,,,https://www.youtube.com/watch?v=0OZMVFt96uo
PerryJG,,Bv-bRjTWqbw,FACING PZ ZZANG 🌪 ⚡️ l perryjg on twitch,,7200,,,,,,,,,https://www.youtube.com/watch?v=Bv-bRjTWqbw
PerryJG,,whj1vqVOxt0,FAERIE CHARM GRAVES FT TOBIAS FATE #fyp #xyzbca #foryoupage #viral #perryjg,,1700,,,,,,,,,https://www.youtube.com/watch?v=whj1vqVOxt0
PerryJG,,JbSZw9vgQn8,FAIR CHAMP.. l perryjg on twitch,,4500,,,,,,,,,https://www.youtube.com/watch?v=JbSZw9vgQn8
PerryJG,,uHSlkG-btRc,FAKER AZIR? 😲 l perryjg on twitch,,12000,,,,,,,,,https://www.youtube.com/watch?v=uHSlkG-btRc
PerryJG,,U-V_tl8WmFE,FAKER MEME IS REAL 💀| perryjg on twitch,,3900,,,,,,,,,https://www.youtube.com/watch?v=U-V_tl8WmFE
PerryJG,,ZyjpsEl6_IM,FARM GOOD WIN GAME 🧐 l perryjg on twitch,,26000,,,,,,,,,https://www.youtube.com/watch?v=ZyjpsEl6_IM
PerryJG,,l4wbZHrFwf8,Farm or Gank - 2 Simple Rules - Challenger Jungler Explains,5,,,,,,,,,,https://www.youtube.com/watch?v=l4wbZHrFwf8
PerryJG,,Rggyi_qgAUc,FARM OR GANK ? l perryjg on twitch,,3900,,,,,,,,,https://www.youtube.com/watch?v=Rggyi_qgAUc
PerryJG,,2l6vDNrVk1c,FARM WELL WIN GAME l perryjg on twitch,,14000,,,,,,,,,https://www.youtube.com/watch?v=2l6vDNrVk1c
PerryJG,,CCqPqExalys,FARMING PENTAKILLS 😤 l perryjg on twitch,,6200,,,,,,,,,https://www.youtube.com/watch?v=CCqPqExalys
PerryJG,,kLlP7BOKSoQ,FARMING XIN ZHAO RETURNS (and it still works),18,,,,,,,,,,https://www.youtube.com/watch?v=kLlP7BOKSoQ
PerryJG,,m4Z_1FDN88M,fastest chinese lee sin kick  | perryjg on #Twitch,,2400,,,,,,,,,https://www.youtube.com/watch?v=m4Z_1FDN88M
PerryJG,,UPnprQtZgwU,FEEDING TEAMMATES.. 😕 l perryjg on twitch,,6000,,,,,,,,,https://www.youtube.com/watch?v=UPnprQtZgwU
PerryJG,,J6WLI1zLPhY,FIGHTING WITH DEAD TEAMMATES ☠️ l perryjg on twitch,,7100,,,,,,,,,https://www.youtube.com/watch?v=J6WLI1zLPhY
PerryJG,,QDFZ42hCUcA,FIRST JG TO GET A PENTA IN NACL  l perryjg on twitch,,5600,,,,,,,,,https://www.youtube.com/watch?v=QDFZ42hCUcA
PerryJG,,3a75U8maFzY,first strike might be viable... | GM Gameplay,31,,,,,,,,,,https://www.youtube.com/watch?v=3a75U8maFzY
PerryJG,,LI8KF8X-Yig,FIRST WIN FOR DISGUISED! (Full Series Highlights),27,,,,,,,,,,https://www.youtube.com/watch?v=LI8KF8X-Yig
PerryJG,,e4unQTLUUA4,FIX YOUR DAMN MENTAL IF U WANT TO CLIMB..,,3600,,,,,,,,,https://www.youtube.com/watch?v=e4unQTLUUA4
PerryJG,,0xx-VZyxzL8,Fixing my Diamond Student's Support Macro - LoL Coaching,58,,,,,,,,,,https://www.youtube.com/watch?v=0xx-VZyxzL8
PerryJG,,bminM1IU5DM,Flash gank tech #twitch #twitchstreamer #riot #leagueoflegends #gamer,,113,,,,,,,,,https://www.youtube.com/watch?v=bminM1IU5DM
PerryJG,,DcNlyX7ayTk,FOCUS ON BOTSIDE 👀 l perryjg on twitch,,8400,,,,,,,,,https://www.youtube.com/watch?v=DcNlyX7ayTk
PerryJG,,cg9f7hFxkvw,FOCUS ON THIS 🧠 l perryjg on twitch,,4400,,,,,,,,,https://www.youtube.com/watch?v=cg9f7hFxkvw
PerryJG,,6919_UCb5M0,Follow these KEY FUNDAMENTALS to CLIMB out of Low Elo,49,,,,,,,,,,https://www.youtube.com/watch?v=6919_UCb5M0
PerryJG,,kzz_x_TB4FM,foolish akali | perryjg on #Twitch,,1000,,,,,,,,,https://www.youtube.com/watch?v=kzz_x_TB4FM
PerryJG,,MUyHqfi-M28,FOR NEW PLAYERS 🧐 l perryjg on twitch,,4100,,,,,,,,,https://www.youtube.com/watch?v=MUyHqfi-M28
PerryJG,,vgO0qtIMLxI,FREE INDEPTH GANKING GUIDE - Ganking 101 - League of Legends,23,,,,,,,,,,https://www.youtube.com/watch?v=vgO0qtIMLxI
PerryJG,,nWxrzzfXYBM,Friendly Challenger Jungle Coach :) MERRY CHRISTMAS 🧊🥶 | NEW GLASSES | !tierlist !coaching,142,,,,,,,,,,https://www.youtube.com/watch?v=nWxrzzfXYBM
PerryJG,,d_TTF0jyYlM,Friendly Challenger Jungle Coach | Coaching @Ludwig at 6,41,,,,,,,,,,https://www.youtube.com/watch?v=d_TTF0jyYlM
PerryJG,,ghkEy4mDBRc,Friendly Challenger Jungle Coach | Coaching @Ludwig at 6,366,,,,,,,,,,https://www.youtube.com/watch?v=ghkEy4mDBRc
PerryJG,,HS0ZOh74KZ4,Friendly Challenger Jungle Coach | Lillia Gold - Masters,146,,,,,,,,,,https://www.youtube.com/watch?v=HS0ZOh74KZ4
PerryJG,,WvG_efbhVuI,Friendly Challenger Jungle Coach | Only Ganking ONE LANE,181,,,,,,,,,,https://www.youtube.com/watch?v=WvG_efbhVuI
PerryJG,,DdrFQ7l4lXI,FROZEN HEART LILLIA  GAPPPP,,5800,,,,,,,,,https://www.youtube.com/watch?v=DdrFQ7l4lXI
PerryJG,,9I5NQiaKx40,FULL AP AMUMU ONE SHOT WTFFF,,3800,,,,,,,,,https://www.youtube.com/watch?v=9I5NQiaKx40
PerryJG,,b63thHyYmRs,FULL Patch 26.12 HIGH ELO Jungle Tier List,29,,,,,,,,,,https://www.youtube.com/watch?v=b63thHyYmRs
PerryJG,,5ymTYgMNKcM,FUNDAMENTALS STILL matter in HIGH ELO!,27,,,,,,,,,,https://www.youtube.com/watch?v=5ymTYgMNKcM
PerryJG,,tco6AMjjwRM,GANK ON WAVES 🧠 l perryjg on twitch,,18000,,,,,,,,,https://www.youtube.com/watch?v=tco6AMjjwRM
PerryJG,,0hYXVNoU-F8,GANKING is going to be AWFUL #leagueoflegends,,24000,,,,,,,,,https://www.youtube.com/watch?v=0hYXVNoU-F8
PerryJG,,IIQncy28T4Q,GANKING ISN'T THAT GREAT..🥱 l perryjg on twitch,,9000,,,,,,,,,https://www.youtube.com/watch?v=IIQncy28T4Q
PerryJG,,lwnRZxE_p9A,General Sniper tries to kill me GONE WRONG #league #leagueoflegends #riot #fyp #streamer #twitch,,1500,,,,,,,,,https://www.youtube.com/watch?v=lwnRZxE_p9A
PerryJG,,Opc5_ZPLtO0,Get a LEVEL 1 LEAD EVERY game,,22000,,,,,,,,,https://www.youtube.com/watch?v=Opc5_ZPLtO0
PerryJG,,GRuflfxry7w,"Get Info, Ping More, Win Games - Challenger Jungler Coaches Masters Player",19,,,,,,,,,,https://www.youtube.com/watch?v=GRuflfxry7w
PerryJG,,cLG-p7_0Wnc,Getting 20 Kills In Challenger? | Stomping As Viego,29,,,,,,,,,,https://www.youtube.com/watch?v=cLG-p7_0Wnc
PerryJG,,v3BvzrSfNZ0,Getting FED is SO SIMPLE,,13000,,,,,,,,,https://www.youtube.com/watch?v=v3BvzrSfNZ0
PerryJG,,jo3IpcxnWVY,GETTING LUDWIG BACK TO GOLD! - Coaching Ludwig,43,,,,,,,,,,https://www.youtube.com/watch?v=jo3IpcxnWVY
PerryJG,,zLGbxABYK0g,GIVE ME MY BLUE BUFF #fyp #xyzbca #foryoupage #viral #perryjg,,1500,,,,,,,,,https://www.youtube.com/watch?v=zLGbxABYK0g
PerryJG,,hnyj7isxClA,GIVE ME THE DAMN CRAB NOM NOM NOM #fyp #xyzbca #foryoupage #viral #per,,9800,,,,,,,,,https://www.youtube.com/watch?v=hnyj7isxClA
PerryJG,,6NqeL9p7YLE,GIVING LUD THE FULL COACHING TREATMENT (He might be ready...),67,,,,,,,,,,https://www.youtube.com/watch?v=6NqeL9p7YLE
PerryJG,,wO-E8wy_4J8,GLAZE ME DADDY ??? l perryjg on twitch,,5500,,,,,,,,,https://www.youtube.com/watch?v=wO-E8wy_4J8
PerryJG,,NGejlBoM9O4,GOATED DUO ft. @TFBlade l perryjg on twitch,,3900,,,,,,,,,https://www.youtube.com/watch?v=NGejlBoM9O4
PerryJG,,SznTOl85ddY,GODLIKE BASE SAVE | WE WIN THESE GAMES | perryjg on #Twitch,,7400,,,,,,,,,https://www.youtube.com/watch?v=SznTOl85ddY
PerryJG,,ikAyqRoOxDA,GOGO IN GO IN GO IN - Team Tobias (DANTES TOURNAMENT) #fyp #xyzbca #foryoupage #viral #perryjg,,6100,,,,,,,,,https://www.youtube.com/watch?v=ikAyqRoOxDA
PerryJG,,bIu818mPcGA,GOLD ADC QUITS Bot Lane to Learn Jungle… Here’s What Happened,90,,,,,,,,,,https://www.youtube.com/watch?v=bIu818mPcGA
PerryJG,,kJF4f6BuTNY,Gold Coaching | Finding The Early Game Flow,63,,,,,,,,,,https://www.youtube.com/watch?v=kJF4f6BuTNY
PerryJG,,Ra0SXuqzCHw,GOLD IS UNDERRATED 😯 l perryjg on twitch,,10000,,,,,,,,,https://www.youtube.com/watch?v=Ra0SXuqzCHw
PerryJG,,70xYUtDw3jE,GOOD CHAMPS TO PLAY RIGHT NOW l perryjg on twitch,,5400,,,,,,,,,https://www.youtube.com/watch?v=70xYUtDw3jE
PerryJG,,86937tZWpnI,GOT AN ASSIST FOR KILLING A TEAMMATE ! l perryjg on twitch,,3300,,,,,,,,,https://www.youtube.com/watch?v=86937tZWpnI
PerryJG,,FtMLYKU7HWs,GOT COACHED BY CHAT GPT 🧐 l perryjg on twitch,,12000,,,,,,,,,https://www.youtube.com/watch?v=FtMLYKU7HWs
PerryJG,,svKzcJCVKks,Gragas is Hidden OP? | Smashing Spica With Gragas Jungle,18,,,,,,,,,,https://www.youtube.com/watch?v=svKzcJCVKks
PerryJG,,eAiKwQcuAg8,GRAVES CRIT 💀 l perryjg on twitch,,14000,,,,,,,,,https://www.youtube.com/watch?v=eAiKwQcuAg8
PerryJG,,yNxHu6taJck,Graves is CRAZY THIS PATCH...,26,,,,,,,,,,https://www.youtube.com/watch?v=yNxHu6taJck
PerryJG,,tPaEC4r-nAE,Graves NEW SUPER OP PATH! - Masters/GM Gameplay,22,,,,,,,,,,https://www.youtube.com/watch?v=tPaEC4r-nAE
PerryJG,,-33AF_49Lk0,GRINDING WITH VOLIBEAR 👀 l perryjg on twitch,,5700,,,,,,,,,https://www.youtube.com/watch?v=-33AF_49Lk0
PerryJG,,TIdK3kuma9M,Grubs are BROKEN…. (literally),,56000,,,,,,,,,https://www.youtube.com/watch?v=TIdK3kuma9M
PerryJG,,yuzvbYENg1s,GWEN GAMING 🤠 l perryjg on twitch,,3200,,,,,,,,,https://www.youtube.com/watch?v=yuzvbYENg1s
PerryJG,,SZlbxg_tamo,GWEN IS OP RIGHT NOW ! l perryjg on twitch,,3200,,,,,,,,,https://www.youtube.com/watch?v=SZlbxg_tamo
PerryJG,,W8i4jwdUdz4,GWEN IS OP RIGHT NOW !! l perryjg on twitch,,3100,,,,,,,,,https://www.youtube.com/watch?v=W8i4jwdUdz4
PerryJG,,pzM1Ewchbd4,GWEN IS OP THIS PATCH 🤩 l perryjg on twitch,,6400,,,,,,,,,https://www.youtube.com/watch?v=pzM1Ewchbd4
PerryJG,,zwPRHqvx9o0,Gwen is THE BEST AP JUNGLER this Patch!,39,,,,,,,,,,https://www.youtube.com/watch?v=zwPRHqvx9o0
PerryJG,,CFTv91LCRYg,GWEN is the BEST AP SOLO CARRY this Patch,36,,,,,,,,,,https://www.youtube.com/watch?v=CFTv91LCRYg
PerryJG,,uP5z5wrADr8,HAPPENS 😅 l perryjg on twitch,,1700,,,,,,,,,https://www.youtube.com/watch?v=uP5z5wrADr8
PerryJG,,xtKDk8SaiZ8,HARDER TO CLIMB CHAMPS 😷 l perryjg on twitch,,11000,,,,,,,,,https://www.youtube.com/watch?v=xtKDk8SaiZ8
PerryJG,,eJ_6GSfXgTY,"HARDSTUCK ? , DO THIS l perryjg on twitch",,6300,,,,,,,,,https://www.youtube.com/watch?v=eJ_6GSfXgTY
PerryJG,,ZsvuxsZjBG4,Hardstuck Platinum Student Wants Diamond - LoL Coaching,21,,,,,,,,,,https://www.youtube.com/watch?v=ZsvuxsZjBG4
PerryJG,,nOIN9SWpuJU,HAVING A CHALLENGER EAR BE LIKE.. l perryjg on twitch,,5900,,,,,,,,,https://www.youtube.com/watch?v=nOIN9SWpuJU
PerryJG,,iqjhH1HZ5KE,He came bot guys #riot #gaming #game #gamer #leaguememes #leagueoflegends #leagueoflegendscosplay,,175,,,,,,,,,https://www.youtube.com/watch?v=iqjhH1HZ5KE
PerryJG,,IP9LFERXJU0,HE DID NOT SAY THAT 💀 l perryjg on twitch,,6800,,,,,,,,,https://www.youtube.com/watch?v=IP9LFERXJU0
PerryJG,,UJQl7dfFDdI,he doesnt know... | perryjg on #Twitch,,2400,,,,,,,,,https://www.youtube.com/watch?v=UJQl7dfFDdI
PerryJG,,NrgyPlc7m78,HE HAD TO DO IT  @ludwig 😂 l perryjg on twitch,,315000,,,,,,,,,https://www.youtube.com/watch?v=NrgyPlc7m78
PerryJG,,zIZDUwg_u8o,HE HAS TO DO IT 💀 l perryjg on twitch,,6600,,,,,,,,,https://www.youtube.com/watch?v=zIZDUwg_u8o
PerryJG,,YXVYbDbQqzo,HE HATES BARON FIGHT 😩  l perryjg on twitch,,20000,,,,,,,,,https://www.youtube.com/watch?v=YXVYbDbQqzo
PerryJG,,UV445co2H-c,HE LISTENED BUT .. 😧   l perryjg on twitch,,19000,,,,,,,,,https://www.youtube.com/watch?v=UV445co2H-c
PerryJG,,zeNfv47wpfQ,HE WANNA GO PRO AT 30 💀 l perryjg on twitch,,7600,,,,,,,,,https://www.youtube.com/watch?v=zeNfv47wpfQ
PerryJG,,-xIra5i3kAI,HE WANT TO DROP SHYVANA l perryjg on twitch,,12000,,,,,,,,,https://www.youtube.com/watch?v=-xIra5i3kAI
PerryJG,,IhAJMEfWgCI,HE WENT FROM GOLD TO BRONZE 🤕 l perryjg on twitch,,15000,,,,,,,,,https://www.youtube.com/watch?v=IhAJMEfWgCI
PerryJG,,dGjfRu_0Ps0,HE'S THAT GOOD..🙄 l perryjg on twitch,,18000,,,,,,,,,https://www.youtube.com/watch?v=dGjfRu_0Ps0
PerryJG,,F4tC8itJ6jo,HEXTECH GUNBLADE is FINALLY back,,20000,,,,,,,,,https://www.youtube.com/watch?v=F4tC8itJ6jo
PerryJG,,k97w4JMVV0k,HIDDEN VI MECHANIC? #fyp #xyzbca #foryoupage #viral #perryjg,,9600,,,,,,,,,https://www.youtube.com/watch?v=k97w4JMVV0k
PerryJG,,6CTrpoShvy4,High ELO players aren't actually good - LoL Coaching,63,,,,,,,,,,https://www.youtube.com/watch?v=6CTrpoShvy4
PerryJG,,CRTMo1kYEg4,HOMIE WILL FOLLOW 🇰🇷😎 l perryjg on twitch,,17000,,,,,,,,,https://www.youtube.com/watch?v=CRTMo1kYEg4
PerryJG,,jRMyXE6-aHY,How a RANK 1 KARTHUS clears jungle,,21000,,,,,,,,,https://www.youtube.com/watch?v=jRMyXE6-aHY
PerryJG,,hQ6Zu_gew2c,How CHALLENGER JUNGLERS CONTROL the Map,,13000,,,,,,,,,https://www.youtube.com/watch?v=hQ6Zu_gew2c
PerryJG,,p3GVYRIHklU,How Challenger Junglers Use Waves and Tempo To Win More Games,21,,,,,,,,,,https://www.youtube.com/watch?v=p3GVYRIHklU
PerryJG,,cXCZ6G96nbc,How did I lose this 20 KILL GAME? - INDEPTH MID GAME ANALYSIS,13,,,,,,,,,,https://www.youtube.com/watch?v=cXCZ6G96nbc
PerryJG,,wbOKWkNdMcw,HOW DID I WIN THIS? 🤯 l perryjg on twitch,,9300,,,,,,,,,https://www.youtube.com/watch?v=wbOKWkNdMcw
PerryJG,,pq32-yxDQ3w,HOW DID I WIN THIS?😲 l perryjg on twitch,,9000,,,,,,,,,https://www.youtube.com/watch?v=pq32-yxDQ3w
PerryJG,,aC2sXht8QAY,HOW DID WE WIN?!? 😅 l perryjg on twitch,,7800,,,,,,,,,https://www.youtube.com/watch?v=aC2sXht8QAY
PerryJG,,I6_S_jYpF5c,How do you carry 3 LOSING LANES? - Playing in High Elo as Lillia,32,,,,,,,,,,https://www.youtube.com/watch?v=I6_S_jYpF5c
PerryJG,,3jWqJUJfZ0o,HOW GOOD IS EKKO ? l perryjg on twitch,,3800,,,,,,,,,https://www.youtube.com/watch?v=3jWqJUJfZ0o
PerryJG,,qk6q3SxrbQE,How good is EKKO this patch...?,20,,,,,,,,,,https://www.youtube.com/watch?v=qk6q3SxrbQE
PerryJG,,dJzRSvxiSCg,How GOOD JUNGLERS get FED every game,,35000,,,,,,,,,https://www.youtube.com/watch?v=dJzRSvxiSCg
PerryJG,,lA8DJ1I55II,How Good Mental Actually Makes Games 10x Better | Bronze Coaching,58,,,,,,,,,,https://www.youtube.com/watch?v=lA8DJ1I55II
PerryJG,,sXhtn4ZeuzA,How I ABUSED Volibear in HIGH CHALLENGER to get a 75% WINRATE,59,,,,,,,,,,https://www.youtube.com/watch?v=sXhtn4ZeuzA
PerryJG,,07RoI6c-5o8,How I beat @bwipo and @Pobelt using FUNDAMENTALS,24,,,,,,,,,,https://www.youtube.com/watch?v=07RoI6c-5o8
PerryJG,,lqXBQagYhG4,How I Coached a Gold Student into having a PERFECT Game,34,,,,,,,,,,https://www.youtube.com/watch?v=lqXBQagYhG4
PerryJG,,R8F7gT1HWEg,How I Dropped A 35 Kill NUKE On Viego In MASTERS ELO - Challenger Viego Gameplay,26,,,,,,,,,,https://www.youtube.com/watch?v=R8F7gT1HWEg
PerryJG,,8vRg4MDnPU0,HOW I FIRST HIT CHALLENGER 👀 l perryjg on twitch,,7800,,,,,,,,,https://www.youtube.com/watch?v=8vRg4MDnPU0
PerryJG,,VOrRRbh5Ii8,How I got 12.5csm as Viego 🗡 Level Up your FARMING skills,18,,,,,,,,,,https://www.youtube.com/watch?v=VOrRRbh5Ii8
PerryJG,,-UUhKOWcYz4,How I got 30 Kills with INTING LANERS and WON,30,,,,,,,,,,https://www.youtube.com/watch?v=-UUhKOWcYz4
PerryJG,,j11hMh0MPdw,How I got a 3 Levels Lead on the RANK 1 KOREA so you can just copy me,25,,,,,,,,,,https://www.youtube.com/watch?v=j11hMh0MPdw
PerryJG,,D9tSB8W5IuQ,How I HARD Carried with 3 LOSING TEAMMATES,29,,,,,,,,,,https://www.youtube.com/watch?v=D9tSB8W5IuQ
